CURRENT ALTITUDE, GOAL ALTITUDE, CURRENT PITCH, GOAL PITCH, DISTANCE TO TARGET, GOAL VSPEED, CURRENT VSPEED
1069.22500430269, 1000, 18.1285445694091, -1.03800034421496, 9449.91429043497, 0, 23.6454322082314
1069.69404530851, 1000, 18.1300266455287, -5.18242027913101, 9447.99716309464, 0, 23.452449049542
1070.1597064673, 1000, 18.1375381846782, -5.19290589777342, 9446.07893697407, 0, 23.2837068892695
1070.62238088832, 1000, 18.1500383944564, -5.20661079064559, 9444.16038123652, 0, 23.134496991261
1071.08238221472, 1000, 18.1675036190111, -5.22286461347773, 9442.23636345593, 0, 23.0010708952857
1071.53996876907, 1000, 18.1884176608615, -5.24120388056576, 9440.31204918967, 0, 22.8804494342768
1071.99535280396, 1000, 18.2085344348066, -5.26124237180034, 9438.38311848587, 0, 22.7702513556815
1072.44871259201, 1000, 18.2185670247164, -5.28269694299022, 9436.4485890429, 0, 22.6685426638158
1072.9001887812, 1000, 18.2135159886785, -5.30524955522327, 9434.50933222381, 0, 22.5736804828745
1073.34989165585, 1000, 18.1917807100085, -5.32864327813134, 9432.56512883633, 0, 22.4842685557096
1073.79790755885, 1000, 18.1531147197734, -5.3526754644753, 9430.61642588534, 0, 22.3991301407178
1074.24430098943, 1000, 18.0978139094076, -5.37716007686723, 9428.66250261541, 0, 22.3172740379071
1074.68912098184, 1000, 18.0263262190045, -5.40196565670135, 9426.70054275457, 0, 22.2378649001119
1075.13240142295, 1000, 17.9391919718779, -5.42696231377078, 9424.73580462834, 0, 22.1601968940159
1075.57416356856, 1000, 17.8369838397908, -5.45204116600971, 9422.76286332335, 0, 22.083670278643
1076.01441961282, 1000, 17.7202343906469, -5.4771238392477, 9420.78435649417, 0, 22.0077736655048
1076.45317284379, 1000, 17.5895032239806, -5.50213260785129, 9418.80018349493, 0, 21.9320685344438
1076.89041818667, 1000, 17.4453025844423, -5.52699383092441, 9416.81321281859, 0, 21.8561765532854
1077.32614403532, 1000, 17.288155693251, -5.55164936974903, 9414.81581819419, 0, 21.7797697916377
1077.76033372653, 1000, 17.1185683121404, -5.57605358035615, 9412.81179569795, 0, 21.7025627439427
1078.19296473055, 1000, 16.9370405370724, -5.60015326599139, 9410.80434884377, 0, 21.624305487946
1078.62401102448, 1000, 16.7440599542662, -5.62391571629997, 9408.78934511381, 0, 21.5447785691192
1079.05344241962, 1000, 16.5400796571047, -5.6473020007873, 9406.77009285089, 0, 21.4637890492821
1079.48122557031, 1000, 16.3256121089293, -5.67028176255196, 9404.74227530373, 0, 21.3811667759458
1079.907322963, 1000, 16.101073641217, -5.69281546394143, 9402.70941798145, 0, 21.2967615457663
1080.33169603883, 1000, 15.8669257068532, -5.71489080495955, 9400.66932876945, 0, 21.2104416125788
1080.75430282473, 1000, 15.6236221637434, -5.73647448260787, 9398.62327747981, 0, 21.1220916263939
1081.17509991268, 1000, 15.3715798307138, -5.7575503961736, 9396.57193914585, 0, 21.0316103207575
1081.59404111176, 1000, 15.1112340834466, -5.77809042569951, 9394.51336559555, 0, 20.9389106694615
1082.01108128135, 1000, 14.8429911626153, -5.79810007401133, 9392.44771585537, 0, 20.8439180813113
1082.42617242842, 1000, 14.5672745694774, -5.81755046513321, 9390.37484029737, 0, 20.7465696661595
1082.83926314418, 1000, 14.2844390909442, -5.83640751860324, 9388.29726832934, 0, 20.6468138404103
1083.25030629837, 1000, 13.9949263526605, -5.8547048189368, 9386.21169463489, 0, 20.5446094546538
1083.65925007896, 1000, 13.6991077191938, -5.87239717180755, 9384.12157883323, 0, 20.4399254114229
1084.06604469533, 1000, 13.3973253507714, -5.88949819556321, 9382.02369612253, 0, 20.3327400709109
1084.47063796292, 1000, 13.0899615966143, -5.90598268019325, 9379.9210555094, 0, 20.2230407841677
1084.87298024667, 1000, 12.7773886762845, -5.92186887293929, 9377.81036022304, 0, 20.1108239923658
1085.27301967039, 1000, 12.4599549095446, -5.93713292186763, 9375.69268094286, 0, 19.9960942019091
1085.67070583976, 1000, 12.1380048809559, -5.951783667495, 9373.56675852898, 0, 19.8788638257168
1086.06598960247, 1000, 11.8118730464634, -5.96582794934862, 9371.43715740341, 0, 19.7591531705048
1086.4588191373, 1000, 11.4818895620852, -5.97923817035564, 9369.2999524832, 0, 19.6369897591778
1086.8491474241, 1000, 11.148375857216, -5.99205247834271, 9367.15486977328, 0, 19.5124081009443
1087.23692668672, 1000, 10.8116636622704, -6.00426033424712, 9365.0032411523, 0, 19.385449259794
1087.62210900162, 1000, 10.472070380681, -6.01585651071771, 9362.84509472023, 0, 19.2561606842739
1088.00464919687, 1000, 10.1299072653253, -6.02686136474991, 9360.68207893257, 0, 19.124600460691
1088.3845025379, 1000, 9.78547345707648, -6.0372750371125, 9358.51124544791, 0, 18.9908217508291
1088.76162450889, 1000, 9.4390865019123, -6.04709577129837, 9356.33061226835, 0, 18.8548891596626
1089.1359696174, 1000, 9.09116648189699, -6.05631127151724, 9354.14640864366, 0, 18.7166322460948
1089.50748796063, 1000, 8.74218478258487, -6.06487884152007, 9351.95297301154, 0, 18.575858411634
1089.8761258974, 1000, 8.39265130014842, -6.07276136442046, 9349.75310372577, 0, 18.432468187054
1090.2418296315, 1000, 8.04302741837731, -6.07995306233221, 9347.54884476913, 0, 18.2863687692974
1090.60454435251, 1000, 7.69375532832613, -6.0864405565203, 9345.33595363381, 0, 18.1374704627789
1090.96421024087, 1000, 7.34525388440581, -6.09217510968005, 9343.11651564494, 0, 17.9856882522557
1091.32076958974, 1000, 6.99791377414114, -6.09717046717396, 9340.88812959333, 0, 17.8309408389615
1091.67416202649, 1000, 6.65216775953442, -6.10139834681262, 9338.65581346986, 0, 17.673152232467
1092.02432476822, 1000, 6.3083207446563, -6.10483250697608, 9336.41542432973, 0, 17.5122523246503
1092.37119367125, 1000, 5.96674096305691, -6.1074557776027, 9334.16775238865, 0, 17.3481763918748
1092.71470685944, 1000, 5.62779456879278, -6.10928291532742, 9331.91373837564, 0, 17.1808664958648
1093.05479819712, 1000, 5.29174863283308, -6.11027122162069, 9329.65430561946, 0, 17.0102713215196
1093.39140019915, 1000, 4.9588871296731, -6.11040335009095, 9327.38773111178, 0, 16.8363463774353
1093.72444731882, 1000, 4.62952910644057, -6.10969087608188, 9325.11044460946, 0, 16.6590543752628
1094.05387173092, 1000, 4.30390878933957, -6.10810829196309, 9322.83124827248, 0, 16.4783657734707
1094.37960557826, 1000, 3.98228032969035, -6.10564974141077, 9320.54379223093, 0, 16.2942577615611
1094.70158044493, 1000, 3.66490363133587, -6.1023047123697, 9318.24927802957, 0, 16.1067158768737
1095.01972700178, 1000, 3.35193489533118, -6.09805951418979, 9315.94924416533, 0, 15.9157332136653
1095.33397959941, 1000, 3.04364659763158, -6.09294093716607, 9313.64017983767, 0, 15.7213098947702
1095.64426821447, 1000, 2.74018621723425, -6.08690494875123, 9311.32472612049, 0, 15.5234546048622
1095.95052556996, 1000, 2.44172743879024, -6.07997003613195, 9309.00512632066, 0, 15.3221824750607
1096.2526842138, 1000, 2.14845171467685, -6.07212910716728, 9306.67694047205, 0, 15.1175166819255
1096.55067738122, 1000, 1.86050463273521, -6.0633826680723, 9304.34278352968, 0, 14.9094872017566
1096.84443950257, 1000, 1.57802635546143, -6.05373576133077, 9302.0018320316, 0, 14.6981312205045
1097.13390456338, 1000, 1.30113055127552, -6.04317904170162, 9299.65241357362, 0, 14.4834924221567
1097.41900938959, 1000, 1.02994943455045, -6.03173213450422, 9297.29905304678, 0, 14.2656213117149
1097.69969108875, 1000, 0.764563023421161, -6.01939229549363, 9294.93680471286, 0, 14.0445744117543
1097.97588721395, 1000, 0.505091463392674, -6.00615824780558, 9292.57082131512, 0, 13.8204143475202
1098.24753834296, 1000, 0.251593999411696, -5.99205152201335, 9290.19605159188, 0, 13.5932091297178
1098.51458440244, 1000, 0.00415960634460077, -5.97706143082709, 9287.81472726827, 0, 13.363032029475
1098.77696844039, 1000, -0.237189312788246, -5.9612105432227, 9285.42708743041, 0, 13.12996158174
1099.03463507083, 1000, -0.472359419947978, -5.94450794229074, 9283.03122265782, 0, 12.8940808556695
1099.28753037308, 1000, -0.701345867131835, -5.92696194507204, 9280.6308069758, 0, 12.6554763092141
1099.53560108086, 1000, -0.924123412042363, -5.90857382302132, 9278.22166727676, 0, 12.414239344298
1099.77879822254, 1000, -1.14064783093573, -5.88937704189665, 9275.808532502, 0, 12.1704642560229
1100.01707238459, 1000, -1.3509333247261, -5.86936358496135, 9273.38900376458, 0, 11.9242485591866
1100.25037760404, 1000, -1.55496225022188, -5.84855976873363, 9270.96054535238, 0, 11.6756914923881
1100.4786678052, 1000, -1.75276611388117, -5.8269607205213, 9268.52625716622, 0, 11.4248935852501
1100.70190035098, 1000, -1.94434498408886, -5.80459291444429, 9266.08499976693, 0, 11.1719530741465
1100.92003285303, 1000, -2.12971446657768, -5.78145493225534, 9263.64006169486, 0, 10.9169636467502
